feature_index,score,feature_name
454,0.4514993135263034,L3MBTL2
13,0.44996726378072494,ADAP1
197,0.44956353135415084,CMBL
732,0.4494547156508608,RIMBP3C
731,0.4494547156508608,RIMBP3B
259,0.4491759298259798,DNM3
785,0.4486108081606793,SH3BGRL3
978,0.44824419247114006,ZCCHC8
301,0.448193641247678,FAM124B
772,0.4478504658129372,SEPT12
625,0.4472908689759555,NSUN5C
798,0.44715939810515504,SLC30A4
803,0.44663475651635803,SLC43A3
904,0.4465364156948768,TFF3
65,0.44613021997586966,BAIAP3
920,0.44416248928958485,TMEM158
275,0.44415758677652106,EIF3G
533,0.44275431179333363,MEP1A
603,0.44244097167874025,NEURL2
355,0.4419602114153238,GIT1
291,0.4418580121747716,ETNK1
371,0.44104698342718124,GRIK4
444,0.4409728705017748,KRT17
490,0.4408007250215442,LOC285548
473,0.4406597689445461,LMOD3
624,0.4400395560941768,NSUN5B
43,0.4385063053771177,ARHGAP28
342,0.43739150471748195,FUT7
887,0.4373638608727892,TAPT1
556,0.4366679887534069,MIR190B
727,0.4361092078624678,RFESD
190,0.43479364392842923,CHST2
52,0.43222303566927367,ASB16
632,0.431346763699604,OR11H12
567,0.4308741424722955,MIR645
872,0.42989573208089266,STAT3
398,0.4296697691670705,HPX
285,0.4294546948112486,EPHB3
463,0.42865053843844897,LEMD1
318,0.42742940437056215,FBXL7
529,0.42731975314088005,MED1
437,0.4259473233379752,KIAA0922
834,0.4250330300873993,SNORD111B
469,0.42365939627720983,LIMD2
619,0.42364956564006573,NOTCH1
796,0.4236110096753384,SLC26A1
382,0.4230562441666811,HDAC7
125,0.42280921297161245,C21orf130
664,0.4224699619959786,PDLIM2
680,0.421751173662355,PLEKHF2
599,0.4208124332170738,NCRNA00203
852,0.4206784865450673,SORL1
949,0.4193917329406715,UBE2N
451,0.4191921067604939,KRTAP5-10
782,0.41908857634561814,SFRS7
988,0.41753483838161143,ZNF454
44,0.4171868284833942,ARHGEF1
73,0.4170542046819418,BCL2L1
776,0.41616931470955254,SERPINB12
965,0.41588303311257646,VLDLR
383,0.41450473169183244,HERC5
191,0.4139403450451922,CHST3
133,0.41270088127543153,C2orf52
766,0.41187752526566546,SCRG1
471,0.4118558240614035,LIPC
580,0.41109593441015135,MS4A1
327,0.41102225297942535,FLJ35024
981,0.41086298776656105,ZFPM1
697,0.41053771017481927,PROM1
787,0.4098337348394103,SIAH2
555,0.40942325724242484,MIR181D
723,0.4093789513733552,RCN3
447,0.40709289552224426,KRTAP12-3
509,0.4069156316116533,LRFN4
155,0.406905865871151,C9
733,0.40682407154927414,RIPK4
251,0.40674479367709093,DGAT2
307,0.4057713129190871,FAM19A3
166,0.4049554603431529,CCDC67
300,0.40449755702701307,FAM118A
274,0.4029611759951949,EHD1
855,0.40240969527879444,SOX10
358,0.4020342824500739,GORASP2
496,0.40107660220832003,LOC400804
466,0.40101996661750605,LGALS8
120,0.40076184369447854,C1orf64
763,0.4007214697044012,SCARNA6
82,0.4007176075450118,BPI
815,0.4007118388141044,SMC5
195,0.4005679735209057,CLIC3
348,0.40032651554699983,GAL3ST4
37,0.39684713004539635,APOBEC4
547,0.39604704342278263,MIR1275
805,0.3956184952367769,SLC5A12
500,0.3955143396985233,LOC554202
512,0.3948150549841755,LRRC10B
230,0.3943044317224669,CX3CL1
591,0.39385925348994105,MYO1G
156,0.39278449725132064,C9orf46
923,0.39203989158318375,TMEM207
685,0.3916977542697469,POU4F1
786,0.39165026073734466,SH3TC2
106,0.3913897794637878,C17orf28
684,0.39062179420844,POU3F3
925,0.3904910743493302,TMEM26
899,0.389217602941855,TDRG1
86,0.3884465099678587,BTG3
967,0.3882817129287375,WARS
264,0.38792739487129035,DUSP5
862,0.3871158691154674,SPATA13
234,0.3869512836084872,CYP26B1
793,0.3864521444203559,SLC22A2
754,0.3855885610281665,S100A4
144,0.3849003155197855,C5orf37
193,0.3846116943835972,CIB3
576,0.3843595554477948,MMP7
267,0.3843138528542964,E2F5
415,0.38426931193497266,IL20
123,0.3837360700581087,C20orf95
853,0.3835420027761756,SOS2
100,0.38328488958376666,C15orf21
57,0.3826975745816076,ATP6AP1L
145,0.3824386243918621,C5orf39
506,0.3822820200017635,LOC80054
185,0.3816970500861489,CHD1
163,0.38139597458362373,CAV2
634,0.38128344320242813,OR1J4
445,0.3809944900988658,KRT18
45,0.38089526432481147,ARHGEF10L
919,0.38052490058929134,TMEM135
881,0.3805064909164514,T-SP1
914,0.37952415187121274,TM4SF18
282,0.3790395643556002,EN1
677,0.37879803658776035,PLA2G4C
856,0.3786683863707971,SOX11
375,0.37853898978981926,GSTA4
418,0.37841160424969855,INA
993,0.378157207885939,ZNF532
257,0.3780504431786545,DNAJC6
206,0.378019635636618,CPD
523,0.3777797177879785,LZTS1
317,0.3776233988563207,FBXL6
54,0.37720660706229153,ASPRV1
610,0.3771487478752358,NHEDC2
296,0.3768844561127512,F2R
652,0.3767374822799741,PARVG
635,0.37623021287272457,OR2S2
850,0.37619615896794023,SNX18
265,0.37570146737606436,DUSP7
711,0.37559693228452157,RAE1
997,0.37546466231086667,ZNF80
59,0.37506288659542236,AUH
714,0.37453438047478094,RANBP3L
743,0.37435625248264337,ROPN1B
548,0.37367022326429805,MIR1276
293,0.3734566538199067,EXOC8
973,0.3731886407438239,WWTR1
104,0.3725184400911284,C16orf62
360,0.372191072038317,GP1BA
590,0.3721167861775684,MYO1D
187,0.37154140363143606,CHI3L2
522,0.37075280434649693,LYPD1
913,0.36917233120737347,TLX3
69,0.3690726936660587,BCAN
224,0.36889104541256496,CSTL1
515,0.36870221521807156,LRRC6
71,0.36841729087219127,BCAS4
647,0.3683596233647986,PABPC4L
675,0.3678923580095868,PKN1
465,0.36775448113525105,LGALS2
605,0.36658744663086507,NFAM1
989,0.3654186906862837,ZNF485
66,0.36522885954343015,BARD1
323,0.3651638560761704,FGD4
10,0.3647407747076388,ADAM8
245,0.3637054299247187,DCAF4
421,0.3636583363957678,IRF1
922,0.36356243327209736,TMEM194B
95,0.3634523597715772,C11orf92
587,0.3632056349866388,MUC1
88,0.36308612352554015,C10orf125
660,0.3626769572515782,PCYT2
194,0.3623871082020685,CLDN25
607,0.3622634952534864,NFIL3
917,0.36217219570148573,TMC8
38,0.36153589135775427,AQP7P1
263,0.36134290553827697,DTYMK
497,0.3612624575307035,LOC401093
215,0.3612249822727243,CRYBB2
298,0.3610211534069605,FABP9
326,0.36082937202564813,FLJ14107
545,0.3599381422311893,MIR100
889,0.35986024579025533,TAS2R14
28,0.3597275687224664,ALPL
780,0.35950559226988676,SFRS13B
885,0.3594209865604792,TAL2
268,0.3591396327936371,EAPP
790,0.35897530317491827,SLC10A4
926,0.3585721672171202,TMEM71
401,0.3580558974084998,IAPP
269,0.3579063654705522,ECT2L
738,0.3577714073843433,RNF144A
812,0.3574265821202349,SLMO1
665,0.3573704125927643,PDLIM3
23,0.3570640426500036,AKNAD1
109,0.3568946982096653,C19orf59
554,0.35679419046873806,MIR181C
399,0.3565722642530707,HSPB2
848,0.35649222238520334,SNRPF
328,0.3563468130748731,FLJ41856
706,0.35550027230643516,PTPN22
209,0.3549686399763542,CPT1A
944,0.3548360034151003,TRPM4
699,0.35463443340351614,PRR5
47,0.35416042665319364,ARID2
678,0.3540220938186505,PLAC9
31,0.353427431812688,ANGPTL2
930,0.35317473278819334,TNFRSF10A
939,0.35315342732979355,TRA2B
338,0.35277944642560466,FRS2
75,0.35275510265229504,BHLHE40
213,0.352372465235,CRYAB
389,0.351966281270371,HLA-E
476,0.35176096312765875,LOC100129637
432,0.35175243427594194,KCNRG
604,0.35161458149729546,NEXN
519,0.3510650982877907,LTC4S
129,0.3508935733901254,C21orf82
250,0.3506153310984051,DEPDC6
891,0.35045137258474046,TBC1D1
608,0.35007270764532683,NFIX
718,0.34950502165377384,RASSF1
72,0.3492934421580991,BCL10
330,0.3492730307289917,FLJ42627
58,0.34898185220530337,ATP8B1
795,0.3488877167358194,SLC25A37
709,0.34851991488305506,RAB7L1
594,0.3482562381727983,N4BP1
448,0.34804718523130723,KRTAP3-1
316,0.34717707451391605,FBXL22
266,0.34686736494653864,DYRK2
857,0.3466187673351627,SOX2
459,0.34661583370695653,LARGE
505,0.3465960362888706,LOC728640
417,0.3465612867854594,IL4I1
702,0.34641934537758057,PRX
792,0.34585741036708567,SLC18A1
271,0.3456964331391869,EFR3B
937,0.34550328446571754,TP73
577,0.3450048149598035,MORN3
313,0.34451786157407516,FAM74A3
750,0.3444976324800768,RSAD1
80,0.34416765688778717,BLOC1S1
127,0.3438488500968516,C21orf57
860,0.3436413237642319,SP8
456,0.34363476816027766,LAMA3
527,0.3433746861151035,MAP1LC3B2
880,0.34334955177862675,SYTL3
962,0.34289344928823573,VHL
916,0.34267594665560974,TMC6
370,0.3423727287936117,GRHPR
324,0.34142042310239334,FGF19
694,0.3413916853640195,PRAP1
397,0.3409326499273108,HOXD11
472,0.34036333397320184,LMF1
9,0.3401874408716658,ACYP1
710,0.34005603221945707,RAB8B
773,0.339750156791585,SERPINA12
992,0.3393973517861709,ZNF521
963,0.33921507502789294,VIM
874,0.33916408499056494,STON2
272,0.3391316098827686,EGOT
392,0.3391259942903303,HMGCS2
630,0.3388022930241142,OR10P1
140,0.3387234696156711,C3orf42
172,0.3383232566101268,CD22
416,0.33818498221602084,IL23A
762,0.3381066264079572,SCARNA4
804,0.33751284888549665,SLC4A11
830,0.33704171429434854,SNORA71B
138,0.33674136227038304,C3orf16
278,0.33672585286445045,ELF5
620,0.3366877859587425,NPFFR1
633,0.3366666744854066,OR11H6
968,0.3366428860253705,WDR67
730,0.3362033631795697,RGS20
121,0.33612155793241777,C1orf96
686,0.33576929288021407,PPAN
142,0.3356255480721077,C4orf51
336,0.33555002552364627,FOXG1
628,0.3351633451354769,ODF1
63,0.33515178285013386,B4GALT6
799,0.3351366491926622,SLC35C1
969,0.33500095291435555,WNK2
691,0.334963599616916,PPP4R1
495,0.3347042407488315,LOC399959
111,0.33466588939657327,C1QL1
525,0.33426747775360943,MAG
183,0.333863931461907,CEBPA
154,0.33375670571095756,C8orf46
344,0.33374397535137634,FYCO1
276,0.3335360034854668,ELAC1
25,0.3335208718282941,ALDH1A3
745,0.333469862390015,RPL23
487,0.3334298536376156,LOC282997
935,0.3329792500544952,TNNT2
640,0.3327322561956191,OR7G1
530,0.3326270552866092,MED9
748,0.3323370092681184,RPS6KL1
325,0.33157708213580717,FHAD1
83,0.3315533573998604,BPIL1
118,0.3315518968233691,C1orf35
912,0.3314862186700359,TLR9
544,0.3314726691202178,MICALCL
838,0.3314463295715401,SNORD19
430,0.33140589513633223,KCNJ16
956,0.331278714318042,UGT8
143,0.33118286125830115,C5AR1
55,0.3308666370163973,ATOH8
315,0.3305913299643325,FBRSL1
50,0.33048567089687714,ARRDC2
671,0.3292998256963763,PHYHIPL
893,0.3291606887678568,TBC1D9
688,0.32890416262506833,PPARD
223,0.32864006606837165,CSTA
198,0.32794282824868176,COCH
953,0.32771097428082036,UCN
239,0.3276517920568579,CYP4F22
579,0.32744497247613813,MRRF
33,0.32678025780461184,ANKS1B
171,0.32655350924749216,CD200R1
90,0.32651902891859713,C10orf90
468,0.3259721291773348,LHX1
649,0.3259313352255345,PALM
97,0.32583165763114896,C14orf182
735,0.3258053157402935,RMST
941,0.32580038350696755,TRAPPC3
404,0.32573940560727865,IFFO2
643,0.3255989505563924,OSM
126,0.3250853142149532,C21orf15
994,0.32438990073825696,ZNF589
900,0.3243212080993423,TET1
858,0.3243210424062079,SOX21
180,0.3240843492784776,CDK2AP1
24,0.3238255206633624,AKR1E2
894,0.3235517369567465,TBCK
436,0.323423630551951,KIAA0513
984,0.32266866439073405,ZMIZ2
611,0.32249126920484006,NHLRC4
721,0.3222283062645199,RBP1
431,0.32153797496099357,KCNK5
759,0.32149068739779296,SAMD4B
321,0.32140980720425266,FFAR1
202,0.3210787302171994,CORO2A
597,0.3207198705028111,NBEA
333,0.32034987415013233,FOXC1
822,0.32018122303602575,SNORA23
199,0.32015869722449825,COL16A1
128,0.3197538299461358,C21orf67
414,0.31971113869842177,IL1F5
20,0.3196595428093483,AHCYL2
662,0.31937651653434246,PDCD4
716,0.3193495804550174,RARA
696,0.31927965888502335,PROKR2
690,0.3191096090338251,PPP1R2
350,0.31907382081977986,GAS1
764,0.3190053521650764,SCGB3A1
558,0.3184693748483765,MIR25
493,0.3177996779546738,LOC375196
979,0.31763632964633776,ZDBF2
951,0.3176271858414435,UCHL1
131,0.3174017860089399,C2CD4C
800,0.31712001430217074,SLC38A2
87,0.3167688475055603,C10orf108
386,0.3166837746097222,HIF3A
807,0.31664190264684405,SLC7A5
742,0.31615147273620614,ROPN1
654,0.3158564525033513,PCDH8
749,0.31557485740938496,RRN3P1
310,0.31527592714400826,FAM63A
253,0.3147302434221939,DHX40P
349,0.3146800239869068,GALT
261,0.31454910579247636,DSC3
985,0.31414000880931103,ZMYND17
262,0.3140711107083448,DSCR9
136,0.31406666547663936,C2orf81
92,0.31393105436813756,C11orf34
309,0.31346976265777887,FAM57B
295,0.31346026965228296,F2
970,0.31272080758900045,WNT2
440,0.31235087335686945,KIAA1949
312,0.3121356553862132,FAM69B
226,0.31197969380509155,CT62
322,0.3119420523313557,FFAR3
16,0.3116573685735465,ADCYAP1R1
279,0.31158170220207454,EMILIN2
363,0.3111904677561388,GPR183
216,0.31098014707684907,CSF1
256,0.31096558375806893,DLX2
249,0.3108834502994057,DENND5B
70,0.31067208169587074,BCAS1
403,0.3105629055844419,ID4
241,0.3104383188039096,CYS1
670,0.3099186995392748,PHGR1
134,0.3095591100901341,C2orf58
148,0.3093340926759218,C7orf16
722,0.30921676145241545,RBP2
299,0.30917024525263986,FAM110B
851,0.30903679822459273,SNX32
957,0.30902222320509976,UMOD
797,0.3088736870575142,SLC30A10
311,0.30869742791248717,FAM65C
353,0.308444035855043,GGN
289,0.30844202177259916,EPS8L1
492,0.30835134446666534,LOC339524
703,0.3081228123434584,PSAT1
878,0.3080692401204176,SYNJ2BP
598,0.3078811664653728,NCRNA00092
974,0.3077180557688867,XRN1
728,0.3077079626896394,RGS10
205,0.307565856751484,CPA6
305,0.30754137814943516,FAM198A
541,0.3072384392675586,MGC16025
460,0.3071591122168991,LBR
859,0.3068411080437365,SOX9
983,0.30678766662689766,ZIC5
369,0.30650956693172177,GRAMD2
991,0.3064461445353034,ZNF518A
791,0.3063374602359239,SLC14A1
865,0.3062819659751302,SPOCK2
907,0.30613741144605616,THBS1
442,0.3058767831461041,KLHL21
374,0.30575945550558664,GSTA2
501,0.3057388501789179,LOC645638
952,0.30568201568026,UCKL1
405,0.30543868759087733,IFI35
789,0.30532893746375456,SIRPD
132,0.30526733240837894,C2orf48
40,0.3048333025744699,ARAP3
422,0.30479363551919714,ISCA1
8,0.3047651175126491,ACSM5
112,0.3045586466087048,C1QL4
811,0.30404894057996695,SLC9A9
235,0.30387807449385057,CYP2A13
56,0.30380088530915156,ATP10B
284,0.303544107399039,ENPP2
486,0.3033878684333825,LOC153684
729,0.303093048105328,RGS17
676,0.3029486361346444,PLA2G4A
94,0.3028829858494613,C11orf91
381,0.30271798913472325,HCRTR1
618,0.30245350906885,NOSTRIN
933,0.3019060736504767,TNFSF18
679,0.3017041732920587,PLEKHF1
18,0.30169511704398416,AGR2
940,0.3011930914858859,TRABD
613,0.3009509387538633,NKAPL
379,0.3009068201932807,HBQ1
286,0.30087844772476763,EPHB6
67,0.30084531035942774,BARHL2
657,0.30070329053240785,PCDHB13
346,0.3003613953392656,G3BP1
977,0.30015829900277263,ZCCHC11
462,0.30005712694786174,LEFTY2
203,0.2999606769558657,COX6B2
896,0.29980203201468847,TBX21
837,0.29932865994053076,SNORD18C
841,0.2992940666615284,SNORD32B
368,0.29926881979955744,GPX7
280,0.2992333594164918,EML6
68,0.29897811815518144,BASE
586,0.2989742795223939,MTSS1L
705,0.2989070336105676,PTH2R
435,0.298870272311582,KIAA0040
429,0.29884759761899327,KCNE3
667,0.29865309387868044,PGLYRP1
189,0.2984440676593556,CHRM3
873,0.2981510731506009,STK38L
868,0.2979341628586042,SSBP2
713,0.2978220779533235,RALGPS1
929,0.29749255118635526,TMPRSS6
169,0.2973821723883528,CCHCR1
909,0.29713710120182846,TIGD2
950,0.2970624334296007,UBE2R2
77,0.2970077151581793,BIN3
600,0.29694097291651955,NDRG2
971,0.29626819032837165,WSB1
924,0.29589767508853837,TMEM22
32,0.2957587941448448,ANKRD53
897,0.2957276639556437,TCAM1
767,0.29562665130790117,SCUBE1
39,0.29508488519547266,AQP7P2
423,0.29508278174002195,ITGA4
60,0.29486595288804757,AVEN
175,0.2945543447980128,CDC14C
592,0.2944739107452238,MYST4
666,0.29425114960674037,PECI
609,0.2941380918150106,NFYB
161,0.2937179519109804,CAPN1
631,0.29340165983559985,OR11G2
115,0.2929796441860911,C1orf129
85,0.29279484532947003,BRI3
616,0.29262789127714395,NOL10
621,0.2922999654289247,NPIPL3
741,0.29228243252751673,RNF44
596,0.2921712443899682,NANS
617,0.29211354219197483,NOP56
516,0.2917122618823234,LRRC8C
638,0.2916893798749331,OR52B6
176,0.2916308937138326,CDC25A
407,0.2915252875911172,IGFBP3
668,0.2914377324493175,PGLYRP2
879,0.2909136735176919,SYPL1
481,0.29085110822523413,LOC100188947
21,0.2907350787507122,AHSG
153,0.2906226062470965,C8ORFK29
240,0.29058928963031044,CYP4F3
167,0.29052166237269783,CCDC86
636,0.2902269930607204,OR4N2
408,0.2901761929802612,IGFBP4
839,0.29008689920321806,SNORD1B
581,0.289958848558331,MS4A14
98,0.289462129188719,C14orf70
211,0.2894171208327009,CRISP2
980,0.28936847679991523,ZFP106
139,0.2893441003657409,C3orf32
563,0.2891559908390254,MIR549
651,0.28908925097326565,PAQR9
826,0.2889490800239565,SNORA51
784,0.28880613612793016,SH2D7
995,0.2885295252861267,ZNF609
281,0.28843504096071754,EMX1
960,0.28842820924110807,VAPA
78,0.2884104589711812,BIRC5
402,0.2882015560454386,ID1
320,0.288023237726657,FES
119,0.2879344475722159,C1orf59
921,0.2877943645413607,TMEM171
294,0.28752065065263155,EXTL3
871,0.28743555171572277,ST8SIA6
410,0.2874003375007727,IL12RB1
254,0.28720685923636463,DHX58
761,0.28710762056052097,SAMSN1
232,0.28675283590548234,CYP11B2
35,0.28667904386062937,ANXA9
22,0.2866624912169535,AHSP
757,0.2865293549626757,S1PR4
288,0.2865123512542835,EPR1
170,0.28644230201139775,CCR10
273,0.28617570320312996,EGR4
207,0.2860866324655338,CPM
673,0.2857523295255173,PIK3C2A
747,0.28548865744453494,RPS2P32
828,0.2854272596346224,SNORA60
612,0.2853255805859326,NKAIN1
538,0.2852548613418323,MFAP2
400,0.2851759878237348,HYAL4
204,0.2851517945592404,CP
446,0.2844737808077615,KRT4
174,0.2843520748435583,CD8A
292,0.2841345227230524,EVI5L
356,0.2840599672226956,GMDS
560,0.28390589387462234,MIR365-1
424,0.28357963148447307,ITGAM
674,0.2835206601538736,PISRT1
867,0.28344741096226217,SPTBN4
934,0.28326970120174483,TNNI3K
906,0.28326154857337804,TGFBR1
999,0.28317604741943425,ZSWIM2
347,0.28305501898742913,GABRP
823,0.28273445068274167,SNORA30
304,0.2825617071937788,FAM181B
91,0.2820093940246284,C10orf91
959,0.28191700098431993,USP49
248,0.2819132139897945,DEFB118
639,0.28187777738284703,OR7C1
107,0.28184446689903825,C17orf64
103,0.2817814583409143,C16orf5
449,0.2817126776006931,KRTAP3-2
542,0.28154433105857957,MGST1
29,0.2815173636334441,AMHR2
518,0.2814309003611665,LRRN4
96,0.2811028730458567,C12orf34
629,0.280950721821547,OR10G2
6,0.280786865261414,ABT1
736,0.28020444031469016,RNASE10
829,0.2799825853528346,SNORA61
571,0.27969894183207905,MIR921
870,0.27945829236634506,ST8SIA1
335,0.27932656051259586,FOXD3
173,0.2791134902747107,CD38
494,0.27899860805042664,LOC388796
453,0.2786676496326101,KSR1
110,0.2785633310119482,C19orf60
2,0.278484773771407,ABAT
124,0.2784179608294256,C21orf122
898,0.2783929564275094,TCF20
765,0.27833234523572403,SCNN1A
260,0.2783289429535625,DOK5
520,0.2783052726045695,LUZP1
482,0.2782019175371129,LOC100271715
824,0.27752214642881184,SNORA41
535,0.27733530930059586,METTL11A
569,0.27726326569817256,MIR802
62,0.2772052355499244,B3GNTL1
847,0.2771873022200324,SNORD99
845,0.27709249328087815,SNORD86
329,0.276820838587771,FLJ41941
483,0.27644244282450803,LOC100287216
561,0.2762063849876162,MIR548A2
434,0.27609383300713597,KDM2B
41,0.27585027944878365,ARHGAP10
562,0.2758231040384718,MIR548F5
844,0.2755589102734383,SNORD82
246,0.27552600366776947,DCTN1
302,0.27530758583793563,FAM125B
752,0.2752954775419481,RUSC2
656,0.2752921329266298,PCDHB12
559,0.2748844061931151,MIR26B
692,0.27482172501413743,PRAM1
218,0.27462984306643673,CST11
982,0.27452417651305566,ZIC2
751,0.2744969746723876,RTN4R
566,0.27445314790205766,MIR641
775,0.2743071943447441,SERPINA5
394,0.2742840636302602,HORMAD1
534,0.2742676974399377,MESP1
146,0.27413829454937494,C6orf124
987,0.27405673958414895,ZNF320
777,0.27402792897601136,SERPINB2
46,0.27398011469819117,ARHGEF2
36,0.27355807361562723,APBA2
141,0.2732058212529493,C3orf64
536,0.2731925102330284,METTL11B
524,0.27300075596519785,MAB21L1
861,0.2728845841382141,SPARCL1
237,0.2728041836379185,CYP2A7
178,0.27265829599131647,CDH5
378,0.27197724387242606,HAS2AS
14,0.2713820417355687,ADCY3
443,0.27124672566241353,KLHL25
683,0.2711778882863191,POLE2
413,0.27115051176492816,IL1B
158,0.27107782668620656,CA12
825,0.27103458337584807,SNORA42
882,0.2705524303980985,TACC1
149,0.2703619686881486,C7orf29
593,0.2700092812201192,MYT1
504,0.26980623150914895,LOC728276
210,0.2697568829726914,CR1
908,0.2695659647016019,THRSP
457,0.2693919587955239,LAMA5
244,0.26910482296709437,DARC
602,0.2689648660222871,NES
756,0.26883332860475334,S100A9
614,0.2682685632028756,NLRP8
26,0.2682531599541451,ALDH3A1
376,0.268007101525934,GYPC
769,0.2677857550207736,SDHB
