projection_1,projection_2,projection_method,subtype_id,subtype,Luminal marker score,Basal/proliferation score,HER2-enriched subtype signature
21.49218,1.2818675,PCA,1,Luminal B,-1.4441641949224941,1.4337897246861104,1.037034177310994
-6.8868523,3.6756644,PCA,3,Basal-like,0.8704450903174977,-0.06882647339499215,-0.47864209197602114
20.012438,2.07733,PCA,1,Luminal B,-1.9719631725195486,1.4094005799244804,0.5248453376332847
-5.7663665,-2.7331882,PCA,3,Basal-like,0.6437180203274585,0.8254163948955713,0.022415841959649324
-2.340964,-4.7736197,PCA,3,Basal-like,-1.2118854242477803,-1.4843821268811963,-1.0300045105398181
-7.6256576,0.6790395,PCA,3,Basal-like,0.684016260910974,-0.18712563026104082,-0.6958802764392662
-6.1671076,3.0143714,PCA,3,Basal-like,0.6125850497380645,0.4549895723914674,0.04069655683989307
-5.534901,-4.1728497,PCA,3,Basal-like,0.8027427192600086,-0.5862240239405069,-0.5557673034847109
0.559129,-4.764853,PCA,1,Luminal B,0.15043792431989253,-0.9410836933209235,-0.2993582661166934
-5.5626016,-4.180604,PCA,3,Basal-like,0.6399730434628882,-0.22200298752798517,-0.04238019806973131
-4.295044,-4.5055237,PCA,3,Basal-like,0.7805577512024017,0.02779134114761697,-0.229265773408254
-4.935032,13.492603,PCA,4,Normal-like,0.2944504264835045,0.4937679490665169,0.3588535233015753
-3.51084,-4.078163,PCA,3,Basal-like,0.5409616083582797,-0.937343482036335,-0.4506138875482788
-5.221092,11.7953415,PCA,4,Normal-like,0.28339175358457974,0.506244091422176,0.23307007170727106
-7.0433125,-1.3531723,PCA,3,Basal-like,0.6641741533247175,-0.5685243517175913,-0.7339398754837517
-5.8223457,-2.9778166,PCA,3,Basal-like,0.9564331198854057,0.14583059030117884,-0.37935123420807615
5.562089,-3.757306,PCA,0,Luminal A,-0.23812341766063863,-0.7262757995531112,0.1366576938670968
-7.559391,5.009933,PCA,4,Normal-like,0.8221183225214953,0.14499085780851892,-0.6369991410656863
-5.3966045,10.8101845,PCA,4,Normal-like,0.5653220532527833,0.7556591249586648,0.11689522961277594
-6.933065,-1.6875398,PCA,3,Basal-like,0.11168648174382038,-0.5960834776068914,-1.0056810585130156
16.865202,1.0919456,PCA,1,Luminal B,-1.476259193706243,1.0904797624973792,1.2231431469502811
-5.440832,-4.5526342,PCA,3,Basal-like,0.7206809987966313,-0.7048899934729754,-0.4259820639293015
-7.217102,6.341326,PCA,4,Normal-like,0.5791676761844178,0.10695603182737196,-0.8292916602864817
-4.7648273,-4.826414,PCA,3,Basal-like,0.7072694095967124,0.12371523504283224,-0.7779179628557745
-8.198586,12.751057,PCA,4,Normal-like,0.5156700418785444,0.49347988155769074,-0.18975988119347365
-4.925183,-4.888195,PCA,3,Basal-like,0.4673589468754528,-0.5638564603374114,0.1163140101906309
0.95685005,-4.630542,PCA,0,Luminal A,0.39744661387253216,-0.8666319489684376,-0.16912372255588465
-6.368945,1.5719633,PCA,3,Basal-like,0.5638470985604211,0.6057487014496137,-0.2149069783155636
-4.611018,8.995871,PCA,4,Normal-like,0.08277600419005132,-0.02919634938727191,0.7265942615358486
-4.2734194,-4.319254,PCA,3,Basal-like,0.4082857703535969,0.4585481514391317,-0.3190749016496094
-6.220169,2.9648423,PCA,3,Basal-like,0.528427759623098,-0.04659950733362829,-0.0787997874312043
-7.708538,1.4691806,PCA,3,Basal-like,0.8922147503768895,0.0018221406896594683,-0.6592491871547821
30.149475,5.8525205,PCA,1,Luminal B,-1.311797414499855,1.4678472858597467,1.321062636374721
22.639801,3.6094375,PCA,1,Luminal B,-1.3041233805272978,1.4929410497284825,1.5778595855934845
18.162521,0.021701813,PCA,1,Luminal B,-1.1806741916031667,1.4262825594481487,1.6892333979081187
-5.650742,-3.4891708,PCA,3,Basal-like,0.23309751012736557,-0.21430670157090587,-0.6535389245639838
-5.0149536,-3.7511451,PCA,3,Basal-like,0.15491071714788332,0.4970701848450192,-0.21818783024776725
-3.5099561,-3.0701022,PCA,3,Basal-like,0.1706517704899663,0.5641995370717208,0.034210315117755324
-6.6262083,-0.67286825,PCA,3,Basal-like,0.5596294204630451,0.37570685547675703,-0.2842991579127672
-5.639421,-2.1034794,PCA,3,Basal-like,0.5005724901182709,-0.9179760235923021,-0.28461301639505526
0.51791584,-5.159582,PCA,3,Basal-like,-0.04188538155691087,-0.6646617957308014,1.836239082665756e-05
-6.821649,-1.0924711,PCA,3,Basal-like,1.0406538246801194,0.09300511470766538,-0.23614454770241106
1.6559612,-4.6533394,PCA,0,Luminal A,0.06443235760587061,-0.9028594136769849,-0.24143887135137823
-6.726284,-1.3774486,PCA,3,Basal-like,0.37757139347942736,-0.22219228563215457,-0.2637175083323986
-6.907473,4.4048066,PCA,3,Basal-like,0.8166406287992007,-0.5531947591812159,-0.11945222316957652
-5.0932584,-4.5368714,PCA,3,Basal-like,0.4386884215559674,0.06311926901831172,-0.8043733529705748
-7.1841154,5.0832305,PCA,4,Normal-like,0.46273943109453225,-0.051242327474405346,-0.23193780902115002
25.271713,2.4388704,PCA,1,Luminal B,-1.424343898719594,0.986297768685375,1.3198613245387323
